antecedents,consequents,support,confidence,lift
"Bathroom_Category_Many_Bathrooms, Bedroom_Category_Many_Bedrooms",Price_Category_High,0.14473089099954772,0.7785888077858881,2.3357664233576645
"Bathroom_Category_Medium_Bathrooms, Bedroom_Category_Medium_Bedrooms",Parking_Category_Some_Parking,0.05201266395296246,0.625,2.303125
"Bathroom_Category_Many_Bathrooms, Bedroom_Category_Many_Bedrooms, Parking_Category_Many_Parking",Price_Category_High,0.05563093622795115,0.7592592592592592,2.2777777777777777
"Bathroom_Category_Many_Bathrooms, Parking_Category_Many_Parking",Price_Category_High,0.06965174129353234,0.7586206896551725,2.275862068965518
Bathroom_Category_Medium_Bathrooms,Parking_Category_Some_Parking,0.10719131614654002,0.609254498714653,2.2451028277634966
"Bathroom_Category_Many_Bathrooms, Parking_Category_Some_Parking",Price_Category_High,0.08548168249660787,0.7297297297297297,2.1891891891891895
Bathroom_Category_Many_Bathrooms,Price_Category_High,0.18362731795567616,0.725,2.1750000000000003
"Bedroom_Category_Many_Bedrooms, Parking_Category_Some_Parking",Price_Category_High,0.08819538670284939,0.7169117647058824,2.150735294117647
"Bedroom_Category_Many_Bedrooms, Parking_Category_Many_Parking",Price_Category_High,0.0642243328810493,0.7064676616915423,2.119402985074627
"Area_Category_Medium_Area, Parking_Category_Some_Parking",Price_Category_High,0.06286748077792854,0.6847290640394089,2.054187192118227
Bedroom_Category_Many_Bedrooms,Price_Category_High,0.19402985074626866,0.6842105263157895,2.0526315789473686
"Area_Category_Small_Area, Bathroom_Category_Many_Bathrooms",Price_Category_High,0.05472636815920398,0.6797752808988765,2.0393258426966296
"Parking_Category_Some_Parking, Price_Category_Medium",Area_Category_Small_Area,0.06377204884667571,0.8011363636363636,2.024357142857143
"Area_Category_Large_Area, Bathroom_Category_Many_Bathrooms",Price_Category_High,0.052464947987336044,0.6666666666666666,2.0
Parking_Category_Many_Parking,Price_Category_High,0.08638625056535504,0.6608996539792388,1.9826989619377164
"Area_Category_Medium_Area, Bathroom_Category_Few_Bathrooms, Price_Category_Medium","Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.06603346901854365,0.9668874172185432,1.9776022936819604
"Area_Category_Large_Area, Bathroom_Category_Few_Bathrooms, Price_Category_Medium","Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.07055630936227951,0.9570552147239264,1.957492210688808
"Area_Category_Medium_Area, Bedroom_Category_Few_Bedrooms, Price_Category_Medium","Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",0.06603346901854365,0.9605263157894737,1.8944903516597023
"Area_Category_Large_Area, Bedroom_Category_Few_Bedrooms, Price_Category_Medium","Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",0.07055630936227951,0.9570552147239264,1.8876441389425525
"Area_Category_Large_Area, Bathroom_Category_Few_Bathrooms, Price_Category_Low","Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.0710085933966531,0.9181286549707602,1.877874612525764
"Area_Category_Medium_Area, Bathroom_Category_Few_Bathrooms, Price_Category_Low","Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.05789235639981909,0.9142857142857143,1.870014536804546
"Area_Category_Large_Area, Bathroom_Category_Few_Bathrooms","Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.15649027589326098,0.9129287598944592,1.8672391194511095
"Area_Category_Large_Area, Parking_Category_No_Parking, Price_Category_Medium","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",0.07055630936227951,0.981132075471698,1.8572628586197981
"Area_Category_Large_Area, Price_Category_Medium","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.07055630936227951,0.8764044943820225,1.8263245401306802
"Bathroom_Category_Few_Bathrooms, Price_Category_Low","Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.2130257801899593,0.8870056497175142,1.8142178459994671
"Area_Category_Large_Area, Price_Category_Medium","Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.0710085933966531,0.8820224719101124,1.8040256109095825
"Area_Category_Medium_Area, Parking_Category_No_Parking, Price_Category_Medium","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",0.06603346901854365,0.9480519480519481,1.7946428571428572
"Area_Category_Medium_Area, Bathroom_Category_Few_Bathrooms","Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.14789687924016282,0.874331550802139,1.7882951515481307
"Area_Category_Large_Area, Bedroom_Category_Few_Bedrooms","Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",0.15649027589326098,0.905759162303665,1.786470569003928
"Area_Category_Large_Area, Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking, Price_Category_Low",Bedroom_Category_Few_Bedrooms,0.0710085933966531,1.0,1.7801932367149758
"Area_Category_Large_Area, Bedroom_Category_Few_Bedrooms, Price_Category_Low","Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",0.0710085933966531,0.9022988505747126,1.7796456365929434
"Area_Category_Large_Area, Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking, Price_Category_Medium",Bedroom_Category_Few_Bedrooms,0.07055630936227951,0.9936305732484076,1.7688544262900396
"Area_Category_Medium_Area, Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking, Price_Category_Medium",Bedroom_Category_Few_Bedrooms,0.06603346901854365,0.9931972789115646,1.768083078642085
"Area_Category_Medium_Area, Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking, Price_Category_Low",Bedroom_Category_Few_Bedrooms,0.05789235639981909,0.9922480620155039,1.7663932891435419
"Bedroom_Category_Few_Bedrooms, Price_Category_Medium","Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",0.208955223880597,0.8936170212765957,1.7625220642663273
"Area_Category_Large_Area, Bathroom_Category_Few_Bathrooms, Price_Category_Low",Bedroom_Category_Few_Bedrooms,0.07643600180913614,0.9883040935672515,1.7593722631861457
"Area_Category_Medium_Area, Price_Category_Medium","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.06603346901854365,0.8439306358381503,1.7586528141735631
"Area_Category_Large_Area, Bathroom_Category_Few_Bathrooms, Price_Category_Medium",Bedroom_Category_Few_Bedrooms,0.07281772953414745,0.9877300613496933,1.7583503749147922
"Area_Category_Large_Area, Parking_Category_No_Parking, Price_Category_Medium",Bedroom_Category_Few_Bedrooms,0.0710085933966531,0.9874213836477986,1.7578008689575546
"Area_Category_Large_Area, Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",Bedroom_Category_Few_Bedrooms,0.15649027589326098,0.9857549857549858,1.754834358699093
"Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking, Price_Category_Low",Bedroom_Category_Few_Bedrooms,0.2130257801899593,0.9853556485355649,1.7541234612819114
"Bathroom_Category_Few_Bathrooms, Price_Category_Medium","Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.208955223880597,0.8571428571428571,1.7531386282542618
"Area_Category_Medium_Area, Price_Category_Medium","Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.06693803708729082,0.8554913294797687,1.7497607118221725
"Area_Category_Medium_Area, Bathroom_Category_Few_Bathrooms, Price_Category_Medium",Bedroom_Category_Few_Bedrooms,0.06693803708729082,0.980132450331126,1.7448251591643473
"Area_Category_Medium_Area, Bedroom_Category_Few_Bedrooms","Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",0.14789687924016282,0.8837837837837839,1.7431275164549027
"Area_Category_Medium_Area, Bathroom_Category_Few_Bathrooms, Price_Category_Low",Bedroom_Category_Few_Bedrooms,0.06196291270918137,0.9785714285714285,1.7420462387853692
"Area_Category_Small_Area, Bathroom_Category_Few_Bathrooms, Price_Category_Low","Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.0777928539122569,0.8514851485148516,1.7415667561205705
"Area_Category_Large_Area, Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking, Price_Category_Low",Bathroom_Category_Few_Bathrooms,0.0710085933966531,0.9936708860759494,1.7408924953359148
"Area_Category_Large_Area, Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking, Price_Category_Medium",Bathroom_Category_Few_Bathrooms,0.07055630936227951,0.9936305732484076,1.740821868028708
